 Substance:    Pb        
 Grid Type: GLOB_3x3
 Source: FOREGS
 TimeResol: yearly
 Period: 2016
 Units: mg/kg
 LU number:     3
 LU types: BRN, URB, ARB
  
 i       j       Barren         Urban           Arable
 100    27    0.000000E+00  0.000000E+00  0.000000E+00
 100    28    0.441869E+03  0.112244E+02  0.284386E+02
 100    29    0.299038E+03  0.238266E+03  0.330800E+02
 100    30    0.111451E+02  0.268297E+03  0.254061E+02
 100    31    0.217602E+03  0.137999E+03  0.145839E+02
 100    32    0.174244E+03  0.204252E+03  0.143581E+02
 100    33    0.243100E+03  0.110077E+02  0.170847E+02
 100    34    0.110118E+02  0.110118E+02  0.200414E+02
 100    35    0.000000E+00  0.000000E+00  0.000000E+00
 100    36    0.000000E+00  0.000000E+00  0.000000E+00
 100    37    0.000000E+00  0.000000E+00  0.000000E+00
 100    38    0.320990E+03  0.270454E+03  0.178027E+02
 100    39    0.532959E+03  0.338716E+03  0.240878E+02
 100    40    0.636029E+03  0.353182E+03  0.277569E+02
 100    41    0.504583E+03  0.382557E+03  0.403884E+02
 100    42    0.609030E+03  0.393279E+03  0.429099E+02
 100    43    0.786178E+03  0.269098E+03  0.394764E+02
 100    44    0.521536E+03  0.275128E+03  0.346574E+02
 100    45    0.436471E+03  0.254242E+03  0.226554E+02
 100    46    0.603529E+03  0.110000E+02  0.237663E+02
 100    47    0.400896E+03  0.155361E+03  0.189315E+02
 100    48    0.110000E+02  0.286835E+03  0.144647E+02
 100    49    0.376263E+03  0.143176E+03  0.110000E+02
 100    50    0.222150E+03  0.110000E+02  0.110000E+02
 100    51    0.110000E+02  0.110000E+02  0.110000E+02
 100    52    0.334719E+03  0.548417E+02  0.110000E+02
 100    53    0.116046E+03  0.110000E+02  0.110000E+02
 100    54    0.447499E+02  0.110000E+02  0.110000E+02
 100    55    0.419007E+02  0.110000E+02  0.110000E+02
 100    56    0.000000E+00  0.000000E+00  0.000000E+00
 100    57    0.000000E+00  0.000000E+00  0.000000E+00
 100    58    0.000000E+00  0.000000E+00  0.000000E+00
 100    59    0.000000E+00  0.000000E+00  0.000000E+00
 100    60    0.000000E+00  0.000000E+00  0.000000E+00
 101     1    0.000000E+00  0.000000E+00  0.000000E+00
 101     2    0.000000E+00  0.000000E+00  0.000000E+00
 101     3    0.000000E+00  0.000000E+00  0.000000E+00
 101     4    0.000000E+00  0.000000E+00  0.000000E+00
 101     5    0.000000E+00  0.000000E+00  0.000000E+00
 101     6    0.000000E+00  0.000000E+00  0.000000E+00
 101     7    0.000000E+00  0.000000E+00  0.000000E+00
 101     8    0.000000E+00  0.000000E+00  0.000000E+00
 101     9    0.000000E+00  0.000000E+00  0.000000E+00
 101    10    0.000000E+00  0.000000E+00  0.000000E+00
 101    11    0.000000E+00  0.000000E+00  0.000000E+00
 101    12    0.000000E+00  0.000000E+00  0.000000E+00
 101    13    0.000000E+00  0.000000E+00  0.000000E+00
 101    14    0.000000E+00  0.000000E+00  0.000000E+00
 101    15    0.000000E+00  0.000000E+00  0.000000E+00
 101    16    0.000000E+00  0.000000E+00  0.000000E+00
 101    17    0.000000E+00  0.000000E+00  0.000000E+00
 101    18    0.000000E+00  0.000000E+00  0.000000E+00
 101    19    0.106557E+03  0.778458E+02  0.171549E+02
 101    20    0.190440E+03  0.615944E+02  0.159647E+02
 101    21    0.123102E+03  0.110002E+02  0.110002E+02
 101    22    0.000000E+00  0.000000E+00  0.000000E+00
 101    23    0.130429E+03  0.110000E+02  0.110000E+02
 101    24    0.582491E+02  0.110000E+02  0.110000E+02
 101    25    0.726071E+02  0.497720E+02  0.110000E+02
 101    26    0.000000E+00  0.000000E+00  0.000000E+00
 101    27    0.110000E+02  0.110000E+02  0.182833E+02
 101    28    0.317319E+03  0.110601E+02  0.204333E+02
 101    29    0.111604E+02  0.107329E+04  0.289383E+02
 101    30    0.276658E+03  0.220766E+03  0.278256E+02
 101    31    0.239970E+03  0.110012E+02  0.243542E+02
 101    32    0.263836E+03  0.115511E+02  0.115511E+02
 101    33    0.110551E+02  0.180456E+03  0.180473E+02
 101    34    0.112325E+02  0.225670E+03  0.195064E+02
 101    35    0.235638E+03  0.223055E+03  0.267660E+02
 101    36    0.490575E+03  0.317967E+03  0.271894E+02
 101    37    0.308379E+03  0.245198E+03  0.236109E+02
 101    38    0.459614E+03  0.119863E+03  0.262761E+02
 101    39    0.595563E+03  0.197542E+03  0.333989E+02
 101    40    0.594359E+03  0.307706E+03  0.305560E+02
 101    41    0.631439E+03  0.325470E+03  0.390905E+02
 101    42    0.569139E+03  0.223280E+03  0.348820E+02
 101    43    0.356606E+03  0.207407E+03  0.353607E+02
 101    44    0.569986E+03  0.264000E+03  0.349973E+02
 101    45    0.268496E+03  0.360978E+03  0.261375E+02
 101    46    0.432130E+03  0.297898E+03  0.239708E+02
 101    47    0.110000E+02  0.286479E+03  0.265625E+02
 101    48    0.110000E+02  0.142520E+03  0.156633E+02
 101    49    0.110000E+02  0.157830E+03  0.110000E+02
 101    50    0.206574E+03  0.110000E+02  0.110000E+02
 101    51    0.182654E+03  0.110000E+02  0.110000E+02
 101    52    0.210963E+03  0.110000E+02  0.110000E+02
 101    53    0.398212E+03  0.110000E+02  0.110000E+02
 101    54    0.110000E+02  0.110000E+02  0.110000E+02
 101    55    0.684786E+02  0.110000E+02  0.110000E+02
 101    56    0.000000E+00  0.000000E+00  0.000000E+00
 101    57    0.000000E+00  0.000000E+00  0.000000E+00
 101    58    0.000000E+00  0.000000E+00  0.000000E+00
 101    59    0.000000E+00  0.000000E+00  0.000000E+00
 101    60    0.000000E+00  0.000000E+00  0.000000E+00
 102     1    0.000000E+00  0.000000E+00  0.000000E+00
 102     2    0.000000E+00  0.000000E+00  0.000000E+00
 102     3    0.000000E+00  0.000000E+00  0.000000E+00
 102     4    0.000000E+00  0.000000E+00  0.000000E+00
 102     5    0.000000E+00  0.000000E+00  0.000000E+00
 102     6    0.000000E+00  0.000000E+00  0.000000E+00
 102     7    0.000000E+00  0.000000E+00  0.000000E+00
 102     8    0.000000E+00  0.000000E+00  0.000000E+00
 102     9    0.000000E+00  0.000000E+00  0.000000E+00
 102    10    0.000000E+00  0.000000E+00  0.000000E+00
 102    11    0.000000E+00  0.000000E+00  0.000000E+00
 102    12    0.000000E+00  0.000000E+00  0.000000E+00
 102    13    0.000000E+00  0.000000E+00  0.000000E+00
 102    14    0.000000E+00  0.000000E+00  0.000000E+00
 102    15    0.000000E+00  0.000000E+00  0.000000E+00
 102    16    0.000000E+00  0.000000E+00  0.000000E+00
 102    17    0.000000E+00  0.000000E+00  0.000000E+00
 102    18    0.000000E+00  0.000000E+00  0.000000E+00
 102    19    0.115632E+03  0.111686E+02  0.165986E+02
 102    20    0.109269E+03  0.110125E+02  0.110125E+02
 102    21    0.522452E+02  0.110001E+02  0.110001E+02
 102    22    0.521471E+02  0.110000E+02  0.110000E+02
 102    23    0.974240E+02  0.110000E+02  0.110000E+02
 102    24    0.110003E+02  0.110003E+02  0.110003E+02
 102    25    0.151356E+03  0.110945E+02  0.110945E+02
 102    26    0.133833E+03  0.113255E+02  0.113255E+02
 102    27    0.112015E+02  0.400726E+03  0.185005E+02
 102    28    0.112755E+02  0.112755E+02  0.181629E+02
 102    29    0.110849E+02  0.110849E+02  0.152021E+02
 102    30    0.110214E+02  0.110214E+02  0.188974E+02
 102    31    0.418516E+03  0.272428E+03  0.301457E+02
 102    32    0.000000E+00  0.000000E+00  0.000000E+00
 102    33    0.110065E+02  0.365778E+03  0.247201E+02
 102    34    0.110497E+02  0.664320E+03  0.202012E+02
 102    35    0.110070E+02  0.349895E+03  0.215282E+02
 102    36    0.110000E+02  0.110000E+02  0.110000E+02
 102    37    0.110000E+02  0.110000E+02  0.110000E+02
 102    38    0.110000E+02  0.110000E+02  0.110000E+02
 102    39    0.294531E+03  0.147827E+03  0.261386E+02
 102    40    0.117317E+02  0.117317E+02  0.117317E+02
 102    41    0.111712E+02  0.111712E+02  0.111712E+02
 102    42    0.000000E+00  0.000000E+00  0.000000E+00
 102    43    0.334786E+03  0.462891E+03  0.318175E+02
 102    44    0.331002E+03  0.275038E+03  0.323534E+02
 102    45    0.804804E+03  0.334856E+03  0.334036E+02
 102    46    0.726410E+03  0.247270E+03  0.322189E+02
 102    47    0.166637E+03  0.282478E+03  0.271481E+02
 102    48    0.110000E+02  0.233883E+03  0.151227E+02
 102    49    0.281222E+03  0.988093E+02  0.110000E+02
 102    50    0.110000E+02  0.598091E+02  0.110000E+02
 102    51    0.287676E+03  0.110000E+02  0.110000E+02
 102    52    0.292664E+03  0.110000E+02  0.110000E+02
 102    53    0.387189E+03  0.110000E+02  0.110000E+02
 102    54    0.501486E+02  0.110000E+02  0.110000E+02
 102    55    0.905779E+02  0.110000E+02  0.110000E+02
 102    56    0.000000E+00  0.000000E+00  0.000000E+00
 102    57    0.000000E+00  0.000000E+00  0.000000E+00
 102    58    0.000000E+00  0.000000E+00  0.000000E+00
 102    59    0.000000E+00  0.000000E+00  0.000000E+00
 102    60    0.000000E+00  0.000000E+00  0.000000E+00
 103     1    0.000000E+00  0.000000E+00  0.000000E+00
 103     2    0.000000E+00  0.000000E+00  0.000000E+00
 103     3    0.000000E+00  0.000000E+00  0.000000E+00
 103     4    0.000000E+00  0.000000E+00  0.000000E+00
 103     5    0.000000E+00  0.000000E+00  0.000000E+00
 103     6    0.000000E+00  0.000000E+00  0.000000E+00
 103     7    0.000000E+00  0.000000E+00  0.000000E+00
 103     8    0.000000E+00  0.000000E+00  0.000000E+00
 103     9    0.000000E+00  0.000000E+00  0.000000E+00
 103    10    0.000000E+00  0.000000E+00  0.000000E+00
 103    11    0.000000E+00  0.000000E+00  0.000000E+00
 103    12    0.000000E+00  0.000000E+00  0.000000E+00
 103    13    0.000000E+00  0.000000E+00  0.000000E+00
 103    14    0.000000E+00  0.000000E+00  0.000000E+00
 103    15    0.000000E+00  0.000000E+00  0.000000E+00
 103    16    0.000000E+00  0.000000E+00  0.000000E+00
 103    17    0.000000E+00  0.000000E+00  0.000000E+00
 103    18    0.000000E+00  0.000000E+00  0.000000E+00
 103    19    0.000000E+00  0.000000E+00  0.000000E+00
 103    20    0.733646E+02  0.110000E+02  0.110000E+02
 103    21    0.204141E+02  0.110000E+02  0.110000E+02
 103    22    0.000000E+00  0.000000E+00  0.000000E+00
 103    23    0.158216E+03  0.110000E+02  0.110000E+02
 103    24    0.127751E+03  0.110000E+02  0.110000E+02
 103    25    0.000000E+00  0.000000E+00  0.000000E+00
 103    26    0.144179E+03  0.113266E+02  0.113266E+02
 103    27    0.000000E+00  0.000000E+00  0.000000E+00
 103    28    0.110595E+02  0.110595E+02  0.143144E+02
 103    29    0.117317E+02  0.206184E+03  0.352641E+02
 103    30    0.253473E+03  0.111941E+02  0.111941E+02
 103    31    0.112817E+02  0.112817E+02  0.112817E+02
 103    32    0.111703E+02  0.111703E+02  0.111703E+02
 103    33    0.111639E+02  0.111639E+02  0.203904E+02
 103    34    0.110054E+02  0.110054E+02  0.206112E+02
 103    35    0.110001E+02  0.110001E+02  0.110001E+02
 103    36    0.000000E+00  0.000000E+00  0.000000E+00
 103    37    0.000000E+00  0.000000E+00  0.000000E+00
 103    38    0.000000E+00  0.000000E+00  0.000000E+00
 103    39    0.383615E+03  0.153831E+03  0.224900E+02
 103    40    0.112504E+02  0.112504E+02  0.244156E+02
 103    41    0.000000E+00  0.000000E+00  0.000000E+00
 103    42    0.222762E+03  0.140023E+03  0.361843E+02
 103    43    0.400136E+03  0.162964E+03  0.348158E+02
 103    44    0.247752E+03  0.379970E+03  0.320438E+02
 103    45    0.503390E+03  0.309434E+03  0.314484E+02
 103    46    0.310052E+03  0.263862E+03  0.311350E+02
 103    47    0.216495E+03  0.245572E+03  0.252982E+02
 103    48    0.140115E+03  0.245038E+03  0.160819E+02
 103    49    0.473777E+03  0.413614E+03  0.110000E+02
 103    50    0.160045E+03  0.110000E+02  0.110000E+02
 103    51    0.322289E+03  0.610219E+02  0.110000E+02
 103    52    0.455977E+03  0.110000E+02  0.110000E+02
 103    53    0.622306E+03  0.110000E+02  0.110000E+02
 103    54    0.207213E+03  0.110000E+02  0.110000E+02
 103    55    0.230012E+03  0.110000E+02  0.110000E+02
 103    56    0.000000E+00  0.000000E+00  0.000000E+00
 103    57    0.000000E+00  0.000000E+00  0.000000E+00
 103    58    0.000000E+00  0.000000E+00  0.000000E+00
 103    59    0.000000E+00  0.000000E+00  0.000000E+00
 103    60    0.000000E+00  0.000000E+00  0.000000E+00
 104     1    0.000000E+00  0.000000E+00  0.000000E+00
 104     2    0.000000E+00  0.000000E+00  0.000000E+00
 104     3    0.000000E+00  0.000000E+00  0.000000E+00
 104     4    0.000000E+00  0.000000E+00  0.000000E+00
 104     5    0.000000E+00  0.000000E+00  0.000000E+00
 104     6    0.000000E+00  0.000000E+00  0.000000E+00
 104     7    0.000000E+00  0.000000E+00  0.000000E+00
 104     8    0.000000E+00  0.000000E+00  0.000000E+00
 104     9    0.000000E+00  0.000000E+00  0.000000E+00
 104    10    0.000000E+00  0.000000E+00  0.000000E+00
 104    11    0.000000E+00  0.000000E+00  0.000000E+00
 104    12    0.000000E+00  0.000000E+00  0.000000E+00
 104    13    0.000000E+00  0.000000E+00  0.000000E+00
 104    14    0.000000E+00  0.000000E+00  0.000000E+00
 104    15    0.000000E+00  0.000000E+00  0.000000E+00
 104    16    0.000000E+00  0.000000E+00  0.000000E+00
 104    17    0.000000E+00  0.000000E+00  0.000000E+00
 104    18    0.000000E+00  0.000000E+00  0.000000E+00
 104    19    0.000000E+00  0.000000E+00  0.000000E+00
 104    20    0.809815E+02  0.110000E+02  0.110000E+02
 104    21    0.378607E+02  0.110000E+02  0.110000E+02
 104    22    0.000000E+00  0.000000E+00  0.000000E+00
 104    23    0.108483E+03  0.110000E+02  0.110000E+02
 104    24    0.764801E+02  0.110000E+02  0.110000E+02
 104    25    0.127065E+03  0.110010E+02  0.110010E+02
 104    26    0.165284E+03  0.609404E+02  0.110020E+02
 104    27    0.796249E+02  0.110002E+02  0.110002E+02
 104    28    0.111058E+02  0.111058E+02  0.224437E+02
 104    29    0.113461E+02  0.113461E+02  0.165448E+02
 104    30    0.147880E+03  0.150836E+03  0.226764E+02
 104    31    0.111809E+02  0.111809E+02  0.111809E+02
 104    32    0.110000E+02  0.110000E+02  0.110000E+02
 104    33    0.000000E+00  0.000000E+00  0.000000E+00
 104    34    0.000000E+00  0.000000E+00  0.000000E+00
 104    35    0.000000E+00  0.000000E+00  0.000000E+00
 104    36    0.000000E+00  0.000000E+00  0.000000E+00
 104    37    0.000000E+00  0.000000E+00  0.000000E+00
 104    38    0.000000E+00  0.000000E+00  0.000000E+00
 104    39    0.000000E+00  0.000000E+00  0.000000E+00
 104    40    0.392919E+03  0.112109E+02  0.331640E+02
 104    41    0.403657E+03  0.126623E+03  0.341029E+02
 104    42    0.297395E+03  0.148530E+03  0.414941E+02
 104    43    0.110152E+02  0.112421E+03  0.348705E+02
 104    44    0.200251E+03  0.343569E+03  0.293712E+02
 104    45    0.226501E+03  0.252601E+03  0.271880E+02
 104    46    0.232139E+03  0.217053E+03  0.297019E+02
 104    47    0.205160E+03  0.245671E+03  0.201037E+02
 104    48    0.110000E+02  0.375028E+03  0.110000E+02
 104    49    0.119182E+03  0.110000E+02  0.110000E+02
 104    50    0.114226E+03  0.110000E+02  0.110000E+02
 104    51    0.379742E+03  0.638991E+02  0.133071E+02
 104    52    0.303062E+03  0.110000E+02  0.110000E+02
 104    53    0.152778E+03  0.110000E+02  0.110000E+02
 104    54    0.211849E+03  0.110000E+02  0.110000E+02
 104    55    0.110000E+02  0.110000E+02  0.110000E+02
 104    56    0.000000E+00  0.000000E+00  0.000000E+00
 104    57    0.000000E+00  0.000000E+00  0.000000E+00
 104    58    0.000000E+00  0.000000E+00  0.000000E+00
 104    59    0.000000E+00  0.000000E+00  0.000000E+00
 104    60    0.000000E+00  0.000000E+00  0.000000E+00
 105     1    0.000000E+00  0.000000E+00  0.000000E+00
 105     2    0.000000E+00  0.000000E+00  0.000000E+00
 105     3    0.000000E+00  0.000000E+00  0.000000E+00
 105     4    0.000000E+00  0.000000E+00  0.000000E+00
 105     5    0.000000E+00  0.000000E+00  0.000000E+00
 105     6    0.000000E+00  0.000000E+00  0.000000E+00
 105     7    0.000000E+00  0.000000E+00  0.000000E+00
 105     8    0.000000E+00  0.000000E+00  0.000000E+00
 105     9    0.000000E+00  0.000000E+00  0.000000E+00
 105    10    0.000000E+00  0.000000E+00  0.000000E+00
 105    11    0.000000E+00  0.000000E+00  0.000000E+00
 105    12    0.000000E+00  0.000000E+00  0.000000E+00
 105    13    0.000000E+00  0.000000E+00  0.000000E+00
 105    14    0.000000E+00  0.000000E+00  0.000000E+00
 105    15    0.000000E+00  0.000000E+00  0.000000E+00
 105    16    0.000000E+00  0.000000E+00  0.000000E+00
 105    17    0.000000E+00  0.000000E+00  0.000000E+00
 105    18    0.000000E+00  0.000000E+00  0.000000E+00
 105    19    0.000000E+00  0.000000E+00  0.000000E+00
 105    20    0.119681E+03  0.110092E+02  0.151334E+02
 105    21    0.000000E+00  0.000000E+00  0.000000E+00
 105    22    0.349284E+02  0.110000E+02  0.110000E+02
 105    23    0.848826E+02  0.562452E+02  0.110000E+02
 105    24    0.000000E+00  0.000000E+00  0.000000E+00
 105    25    0.112978E+03  0.110000E+02  0.110000E+02
 105    26    0.869866E+02  0.656625E+02  0.110023E+02
 105    27    0.895732E+02  0.114458E+02  0.114458E+02
 105    28    0.110457E+02  0.110457E+02  0.162264E+02
 105    29    0.111240E+02  0.111240E+02  0.192640E+02
 105    30    0.939465E+02  0.110550E+02  0.110550E+02
 105    31    0.113681E+02  0.113681E+02  0.113681E+02
 105    32    0.117317E+02  0.117317E+02  0.117317E+02
 105    33    0.196972E+03  0.110000E+02  0.110000E+02
 105    34    0.000000E+00  0.000000E+00  0.000000E+00
 105    35    0.000000E+00  0.000000E+00  0.000000E+00
 105    36    0.000000E+00  0.000000E+00  0.000000E+00
 105    37    0.000000E+00  0.000000E+00  0.000000E+00
 105    38    0.000000E+00  0.000000E+00  0.000000E+00
 105    39    0.110000E+02  0.110000E+02  0.110000E+02
 105    40    0.000000E+00  0.000000E+00  0.000000E+00
 105    41    0.110007E+02  0.158691E+03  0.110007E+02
 105    42    0.425665E+03  0.172691E+03  0.319716E+02
 105    43    0.110000E+02  0.110000E+02  0.110000E+02
 105    44    0.000000E+00  0.000000E+00  0.000000E+00
 105    45    0.110000E+02  0.243111E+03  0.197466E+02
 105    46    0.677622E+03  0.284138E+03  0.266892E+02
 105    47    0.110000E+02  0.270937E+03  0.193947E+02
 105    48    0.238783E+03  0.312882E+03  0.110000E+02
 105    49    0.253644E+03  0.110000E+02  0.110000E+02
 105    50    0.220734E+03  0.110000E+02  0.110000E+02
 105    51    0.158194E+03  0.110000E+02  0.110000E+02
 105    52    0.259805E+03  0.110000E+02  0.110000E+02
 105    53    0.549639E+02  0.110000E+02  0.110000E+02
 105    54    0.475935E+02  0.110000E+02  0.110000E+02
 105    55    0.110000E+02  0.110000E+02  0.110000E+02
 105    56    0.000000E+00  0.000000E+00  0.000000E+00
 105    57    0.000000E+00  0.000000E+00  0.000000E+00
 105    58    0.000000E+00  0.000000E+00  0.000000E+00
 105    59    0.000000E+00  0.000000E+00  0.000000E+00
 105    60    0.000000E+00  0.000000E+00  0.000000E+00
 106     1    0.000000E+00  0.000000E+00  0.000000E+00
 106     2    0.000000E+00  0.000000E+00  0.000000E+00
 106     3    0.000000E+00  0.000000E+00  0.000000E+00
 106     4    0.000000E+00  0.000000E+00  0.000000E+00
 106     5    0.000000E+00  0.000000E+00  0.000000E+00
 106     6    0.000000E+00  0.000000E+00  0.000000E+00
 106     7    0.000000E+00  0.000000E+00  0.000000E+00
 106     8    0.000000E+00  0.000000E+00  0.000000E+00
 106     9    0.000000E+00  0.000000E+00  0.000000E+00
 106    10    0.000000E+00  0.000000E+00  0.000000E+00
 106    11    0.000000E+00  0.000000E+00  0.000000E+00
 106    12    0.000000E+00  0.000000E+00  0.000000E+00
 106    13    0.000000E+00  0.000000E+00  0.000000E+00
 106    14    0.000000E+00  0.000000E+00  0.000000E+00
 106    15    0.000000E+00  0.000000E+00  0.000000E+00
 106    16    0.000000E+00  0.000000E+00  0.000000E+00
 106    17    0.000000E+00  0.000000E+00  0.000000E+00
 106    18    0.000000E+00  0.000000E+00  0.000000E+00
 106    19    0.118185E+03  0.703083E+02  0.177928E+02
 106    20    0.195638E+03  0.685758E+02  0.163311E+02
 106    21    0.162144E+03  0.110000E+02  0.110000E+02
 106    22    0.236136E+03  0.110000E+02  0.110000E+02
 106    23    0.000000E+00  0.000000E+00  0.000000E+00
 106    24    0.110000E+02  0.110000E+02  0.110000E+02
 106    25    0.132226E+03  0.110000E+02  0.110000E+02
 106    26    0.824853E+02  0.393095E+02  0.110001E+02
 106    27    0.992843E+02  0.110406E+02  0.110406E+02
 106    28    0.117317E+02  0.117317E+02  0.117317E+02
 106    29    0.135082E+03  0.111075E+02  0.111075E+02
 106    30    0.110008E+02  0.110008E+02  0.110008E+02
 106    31    0.110013E+02  0.110013E+02  0.110013E+02
 106    32    0.000000E+00  0.000000E+00  0.000000E+00
 106    33    0.111644E+02  0.111644E+02  0.111644E+02
 106    34    0.117317E+02  0.117317E+02  0.117317E+02
 106    35    0.000000E+00  0.000000E+00  0.000000E+00
 106    36    0.000000E+00  0.000000E+00  0.000000E+00
 106    37    0.000000E+00  0.000000E+00  0.000000E+00
 106    38    0.000000E+00  0.000000E+00  0.000000E+00
 106    39    0.000000E+00  0.000000E+00  0.000000E+00
 106    40    0.000000E+00  0.000000E+00  0.000000E+00
 106    41    0.000000E+00  0.000000E+00  0.000000E+00
 106    42    0.394692E+03  0.160368E+03  0.392742E+02
 106    43    0.378618E+03  0.143725E+03  0.349267E+02
 106    44    0.000000E+00  0.000000E+00  0.000000E+00
 106    45    0.110000E+02  0.272886E+03  0.142354E+02
 106    46    0.110000E+02  0.110000E+02  0.156758E+02
 106    47    0.237563E+03  0.208205E+03  0.129177E+02
 106    48    0.115622E+03  0.255686E+03  0.110000E+02
 106    49    0.423564E+03  0.110000E+02  0.110000E+02
 106    50    0.170746E+03  0.110000E+02  0.110000E+02
 106    51    0.241750E+03  0.110000E+02  0.110000E+02
 106    52    0.144178E+03  0.110000E+02  0.110000E+02
 106    53    0.985565E+02  0.110000E+02  0.110000E+02
 106    54    0.332536E+02  0.110000E+02  0.110000E+02
 106    55    0.499948E+02  0.110000E+02  0.110000E+02
 106    56    0.459164E+02  0.110000E+02  0.110000E+02
 106    57    0.000000E+00  0.000000E+00  0.000000E+00
 106    58    0.000000E+00  0.000000E+00  0.000000E+00
 106    59    0.000000E+00  0.000000E+00  0.000000E+00
 106    60    0.000000E+00  0.000000E+00  0.000000E+00
 107     1    0.000000E+00  0.000000E+00  0.000000E+00
 107     2    0.000000E+00  0.000000E+00  0.000000E+00
 107     3    0.000000E+00  0.000000E+00  0.000000E+00
 107     4    0.000000E+00  0.000000E+00  0.000000E+00
 107     5    0.000000E+00  0.000000E+00  0.000000E+00
 107     6    0.000000E+00  0.000000E+00  0.000000E+00
 107     7    0.000000E+00  0.000000E+00  0.000000E+00
 107     8    0.000000E+00  0.000000E+00  0.000000E+00
 107     9    0.000000E+00  0.000000E+00  0.000000E+00
 107    10    0.000000E+00  0.000000E+00  0.000000E+00
 107    11    0.000000E+00  0.000000E+00  0.000000E+00
 107    12    0.000000E+00  0.000000E+00  0.000000E+00
 107    13    0.000000E+00  0.000000E+00  0.000000E+00
 107    14    0.000000E+00  0.000000E+00  0.000000E+00
 107    15    0.000000E+00  0.000000E+00  0.000000E+00
 107    16    0.000000E+00  0.000000E+00  0.000000E+00
 107    17    0.000000E+00  0.000000E+00  0.000000E+00
 107    18    0.962669E+02  0.614897E+02  0.164653E+02
 107    19    0.139972E+03  0.744565E+02  0.176289E+02
 107    20    0.165004E+03  0.110073E+02  0.145374E+02
 107    21    0.204265E+03  0.110000E+02  0.110000E+02
 107    22    0.249008E+03  0.110000E+02  0.110000E+02
 107    23    0.243050E+03  0.110000E+02  0.110000E+02
 107    24    0.901244E+02  0.540251E+02  0.110000E+02
 107    25    0.917803E+02  0.110000E+02  0.110000E+02
 107    26    0.110000E+02  0.110000E+02  0.110000E+02
 107    27    0.000000E+00  0.000000E+00  0.000000E+00
 107    28    0.110000E+02  0.110000E+02  0.217757E+02
 107    29    0.141932E+03  0.110000E+02  0.110000E+02
 107    30    0.110000E+02  0.110000E+02  0.110000E+02
 107    31    0.000000E+00  0.000000E+00  0.000000E+00
 107    32    0.000000E+00  0.000000E+00  0.000000E+00
 107    33    0.000000E+00  0.000000E+00  0.000000E+00
 107    34    0.113763E+02  0.113763E+02  0.113763E+02
 107    35    0.000000E+00  0.000000E+00  0.000000E+00
 107    36    0.000000E+00  0.000000E+00  0.000000E+00
 107    37    0.000000E+00  0.000000E+00  0.000000E+00
 107    38    0.000000E+00  0.000000E+00  0.000000E+00
 107    39    0.000000E+00  0.000000E+00  0.000000E+00
 107    40    0.000000E+00  0.000000E+00  0.000000E+00
 107    41    0.000000E+00  0.000000E+00  0.000000E+00
 107    42    0.457610E+03  0.156920E+03  0.454952E+02
 107    43    0.410638E+03  0.135396E+03  0.326506E+02
 107    44    0.461394E+03  0.170682E+03  0.287952E+02
 107    45    0.467621E+03  0.171458E+03  0.240741E+02
 107    46    0.110000E+02  0.110000E+02  0.151804E+02
 107    47    0.140571E+03  0.212864E+03  0.110001E+02
 107    48    0.117619E+03  0.426925E+03  0.110000E+02
 107    49    0.275424E+03  0.110000E+02  0.110000E+02
 107    50    0.275640E+03  0.110000E+02  0.110000E+02
 107    51    0.284942E+03  0.110000E+02  0.110000E+02
 107    52    0.209991E+03  0.110000E+02  0.110000E+02
 107    53    0.173578E+03  0.110000E+02  0.110000E+02
 107    54    0.760111E+02  0.110000E+02  0.110000E+02
 107    55    0.756307E+02  0.110000E+02  0.110000E+02
 107    56    0.969159E+02  0.110000E+02  0.110000E+02
 107    57    0.000000E+00  0.000000E+00  0.000000E+00
 107    58    0.000000E+00  0.000000E+00  0.000000E+00
 107    59    0.000000E+00  0.000000E+00  0.000000E+00
 107    60    0.000000E+00  0.000000E+00  0.000000E+00
 108     1    0.000000E+00  0.000000E+00  0.000000E+00
 108     2    0.000000E+00  0.000000E+00  0.000000E+00
 108     3    0.000000E+00  0.000000E+00  0.000000E+00
 108     4    0.000000E+00  0.000000E+00  0.000000E+00
 108     5    0.000000E+00  0.000000E+00  0.000000E+00
 108     6    0.000000E+00  0.000000E+00  0.000000E+00
 108     7    0.000000E+00  0.000000E+00  0.000000E+00
 108     8    0.000000E+00  0.000000E+00  0.000000E+00
 108     9    0.000000E+00  0.000000E+00  0.000000E+00
 108    10    0.000000E+00  0.000000E+00  0.000000E+00
 108    11    0.000000E+00  0.000000E+00  0.000000E+00
 108    12    0.000000E+00  0.000000E+00  0.000000E+00
 108    13    0.000000E+00  0.000000E+00  0.000000E+00
 108    14    0.000000E+00  0.000000E+00  0.000000E+00
 108    15    0.000000E+00  0.000000E+00  0.000000E+00
 108    16    0.000000E+00  0.000000E+00  0.000000E+00
 108    17    0.000000E+00  0.000000E+00  0.000000E+00
 108    18    0.174454E+03  0.883163E+02  0.183647E+02
 108    19    0.165208E+03  0.905729E+02  0.160391E+02
 108    20    0.101241E+03  0.744411E+02  0.224325E+02
 108    21    0.221664E+03  0.110000E+02  0.110000E+02
 108    22    0.237987E+03  0.110000E+02  0.110000E+02
 108    23    0.250250E+03  0.110000E+02  0.110000E+02
 108    24    0.110000E+02  0.110000E+02  0.110000E+02
 108    25    0.107091E+03  0.110000E+02  0.110000E+02
